id,venue_name,city,venue_id,toss_won,decision,pom,winner,1st_innings_score,2nd_innings_score,home_team,away_team,season,super_over,points,home_overs,home_score,home_wickets,home_key_batter,home_key_bowler,away_overs,away_score,away_wickets,away_key_batter,away_key_bowler,home_pp_runs_scored,home_middle_runs_scored,home_death_runs_scored,home_pp_wickets_lost,middle_wickets_lost,death_wickets_lost,away_pp_runs_scored,away_middle_runs_scored,away_death_runs_scored,away_pp_wickets_lost,away_middle_wickets_lost,away_death_wickets_lost,better_team
1082615.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,RPS,BOWL FIRST,MS Dhoni,RPS,176/3,179/4,RPS,SRH,2017,False,"Rising Pune Supergiant 2, Sunrisers Hyderabad 0",20.0,179,4,"MS Dhoni *, Rahul Tripathi ","Dan Christian, Imran Tahir",20.0,176,3,"Moises Henriques *, David Warner ","Rashid Khan, Bipul Sharma",55,60,64,1,1,1,45,68,63,0,0,0,RPS
1082614.0,"Wankhede Stadium, Mumbai", Mumbai,58324,DC,BOWL FIRST,Mitchell McClenaghan,MI,142/8,128/7,MI,DC,2017,False,"Mumbai Indians 2, Delhi Daredevils 0",20.0,142,8,"Jos Buttler , Kieron Pollard ","Mitchell McClenaghan, Jasprit Bumrah",20.0,128,7,"Chris Morris *, Kagiso Rabada ","Amit Mishra, Pat Cummins",48,54,40,2,2,2,23,68,37,5,5,5,MI
1082616.0,"Saurashtra Cricket Association Stadium, Rajkot", Rajkot,377285,GT,BOWL FIRST,Hashim Amla,KXIP,188/7,162/7,GT,KXIP,2017,False,"Kings XI Punjab 2, Gujarat Lions 0",20.0,162,7,"Dinesh Karthik *, Suresh Raina ","Andrew Tye, Nathu Singh",20.0,188,7,"Hashim Amla , Axar Patel ","KC Cariappa, Axar Patel",50,71,41,2,2,2,50,85,53,1,1,1,KXIP
1082617.0,"Eden Gardens, Kolkata", Kolkata,57980,RCB,BOWL FIRST,Nathan Coulter-Nile,KKR,131,49,KKR,RCB,2017,False,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",20.0,131,10,"Sunil Narine , Chris Woakes ","Colin de Grandhomme, Chris Woakes",9.4,49,10,"Kedar Jadhav , AB de Villiers ","Yuzvendra Chahal, Pawan Negi",65,36,31,2,2,2,39,9,0,4,4,4,RCB
1082618.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Ben Stokes,RPS,160/6,157/8,MI,RPS,2017,False,"Rising Pune Supergiant 2, Mumbai Indians 0",20.0,157,8,"Rohit Sharma , Parthiv Patel ","Jasprit Bumrah, Karn Sharma",20.0,160,6,"Rahul Tripathi , Ajinkya Rahane ","Ben Stokes, Jaydev Unadkat",44,69,44,1,1,1,48,72,40,0,0,0,RPS
1082620.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,KKR,BOWL FIRST,Robin Uthappa,KKR,182/5,184/3,RPS,KKR,2017,False,"Kolkata Knight Riders 2, Rising Pune Supergiant 0",20.0,182,5,"Steven Smith *, Ajinkya Rahane ","Dan Christian, Jaydev Unadkat",18.1,184,3,"Robin Uthappa , Gautam Gambhir ","Kuldeep Yadav, Sunil Narine",57,72,45,0,0,0,45,114,21,1,1,1,KKR
1082621.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,GT,BOWL FIRST,Andrew Tye,GT,134,135/3,RCB,GT,2017,False,"Gujarat Lions 2, Royal Challengers Bangalore 0",20.0,134,10,"Pawan Negi , Kedar Jadhav ","Samuel Badree, Pawan Negi",13.5,135,3,"Aaron Finch , Suresh Raina *","Andrew Tye, Ravindra Jadeja",35,78,28,3,3,3,49,75,0,2,2,2,GT
1082622.0,"Eden Gardens, Kolkata", Kolkata,57980,KKR,BOWL FIRST,Gautam Gambhir,KKR,160/6,161/3,KKR,DC,2017,False,"Kolkata Knight Riders 2, Delhi Daredevils 0",16.2,161,3,"Gautam Gambhir *, Robin Uthappa ","Nathan Coulter-Nile, Sunil Narine",20.0,160,6,"Sanju Samson , Shreyas Iyer ","Kagiso Rabada, Zaheer Khan",47,93,16,1,1,1,53,78,28,1,1,1,KKR
1082623.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,KXIP,BOWL FIRST,Rashid Khan,SRH,207/3,181/9,KXIP,SRH,2017,False,"Sunrisers Hyderabad 2, Kings XI Punjab 0",20.0,181,9,"Shaun Marsh , Eoin Morgan ","Glenn Maxwell, Mohit Sharma",20.0,207,3,"Shikhar Dhawan , Kane Williamson *","Siddarth Kaul, Ashish Nehra",59,79,43,3,3,3,60,95,52,0,0,0,SRH
1082624.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,RCB,BOWL FIRST,Lockie Ferguson,RPS,157/3,96/9,RPS,RCB,2017,False,"Rising Pune Supergiant 2, Royal Challengers Bangalore 0",20.0,157,3,"Steven Smith , Manoj Tiwary *","Imran Tahir, Lockie Ferguson",20.0,96,9,"Virat Kohli , Sreenath Aravind *","Pawan Negi, Samuel Badree",43,68,46,1,1,1,39,32,25,2,2,2,RCB
1082625.0,"Saurashtra Cricket Association Stadium, Rajkot", Rajkot,377285,GT,BAT FIRST,Krunal Pandya,MI,153/9,153,GT,MI,2017,True,"Mumbai Indians 2, Gujarat Lions 0",20.0,153,10,"Parthiv Patel , Krunal Pandya ","Krunal Pandya, Jasprit Bumrah",20.0,153,10,"Parthiv Patel , Krunal Pandya ","Krunal Pandya, Jasprit Bumrah",61,53,39,1,1,1,61,53,39,1,1,1,MI
1082627.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,KKR,BOWL FIRST,David Warner,SRH,209/3,161/7,SRH,KKR,2017,False,"Sunrisers Hyderabad 2, Kolkata Knight Riders 0",20.0,209,3,"David Warner , Kane Williamson ","Mohammed Siraj, Siddarth Kaul",20.0,161,7,"Robin Uthappa , Manish Pandey ","Chris Woakes, Umesh Yadav",79,75,55,0,0,0,44,78,39,2,2,2,SRH
1082628.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RCB,BAT FIRST,Rohit Sharma,MI,162/8,165/5,MI,RCB,2017,False,"Mumbai Indians 2, Royal Challengers Bangalore 0",19.5,165,5,"Rohit Sharma *, Jos Buttler ","Mitchell McClenaghan, Krunal Pandya",20.0,162,8,"AB de Villiers , Pawan Negi ","Pawan Negi, Shane Watson",55,59,42,1,1,1,52,63,47,2,2,2,MI
1082629.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,RPS,BOWL FIRST,Ben Stokes,RPS,161,167/5,RPS,GT,2017,False,"Rising Pune Supergiant 2, Gujarat Lions 0",19.5,167,5,"Ben Stokes *, MS Dhoni ","Imran Tahir, Jaydev Unadkat",19.5,167,5,"Ben Stokes *, MS Dhoni ","Imran Tahir, Jaydev Unadkat",43,59,52,4,4,4,43,59,52,4,4,4,GT
1082630.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BOWL FIRST,Mohammed Shami,DC,185/3,189/4,DC,SRH,2017,False,"Delhi Daredevils 2, Sunrisers Hyderabad 0",19.1,189,4,"Corey Anderson *, Karun Nair ","Mohammed Shami, Amit Mishra",20.0,185,3,"Yuvraj Singh *, David Warner ","Mohammed Siraj, Bhuvneshwar Kumar",62,80,43,1,1,1,66,48,71,1,1,1,DC
1082631.0,"Eden Gardens, Kolkata", Kolkata,57980,RPS,BOWL FIRST,Rahul Tripathi,RPS,155/8,158/6,KKR,RPS,2017,False,"Rising Pune Supergiant 2, Kolkata Knight Riders 0",20.0,155,8,"Manish Pandey , Colin de Grandhomme ","Chris Woakes, Umesh Yadav",19.2,158,6,"Rahul Tripathi , Ben Stokes ","Jaydev Unadkat, Washington Sundar",41,69,45,3,3,3,74,60,17,2,2,2,RPS
1082632.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BOWL FIRST,Rishabh Pant,DC,208/7,214/3,DC,GT,2017,False,"Delhi Daredevils 2, Gujarat Lions 0",17.3,214,3,"Rishabh Pant , Sanju Samson ","Kagiso Rabada, Pat Cummins",17.3,214,3,"Rishabh Pant , Sanju Samson ","Kagiso Rabada, Pat Cummins",63,119,23,1,1,1,63,119,23,1,1,1,GT
1082633.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,RCB,BOWL FIRST,Sandeep Sharma,KXIP,138/7,119,RCB,KXIP,2017,False,"Kings XI Punjab 2, Royal Challengers Bangalore 0",19.0,119,10,"Mandeep Singh , Pawan Negi ","Aniket Choudhary, Yuzvendra Chahal",20.0,138,7,"Axar Patel *, Manan Vohra ","Axar Patel, Sandeep Sharma",46,52,21,3,3,3,35,49,54,2,2,2,KXIP
1082634.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BOWL FIRST,Jaydev Unadkat,RPS,148/8,136/9,SRH,RPS,2017,False,"Rising Pune Supergiant 2, Sunrisers Hyderabad 0",20.0,136,9,"Yuvraj Singh , David Warner ","Siddarth Kaul, Rashid Khan",20.0,148,8,"Ben Stokes , Steven Smith ","Jaydev Unadkat, Ben Stokes",47,54,35,2,2,2,35,65,48,1,1,1,RPS
1082635.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BOWL FIRST,Lendl Simmons,MI,212/3,66,DC,MI,2017,False,"Mumbai Indians 2, Delhi Daredevils 0",13.4,66,10,"Karun Nair , Corey Anderson ","Kagiso Rabada, Amit Mishra",20.0,212,3,"Lendl Simmons , Kieron Pollard *","Karn Sharma, Harbhajan Singh",35,31,0,5,5,5,60,79,50,0,0,0,DC
1082636.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,KKR,BOWL FIRST,Sunil Narine,KKR,158/6,159/4,RCB,KKR,2017,False,"Kolkata Knight Riders 2, Royal Challengers Bangalore 0",20.0,158,6,"Travis Head *, Mandeep Singh ","Pawan Negi, Aniket Choudhary",15.1,159,4,"Sunil Narine , Chris Lynn ","Umesh Yadav, Sunil Narine",40,65,34,3,3,3,105,52,0,0,0,0,KKR
1082637.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,GT,BOWL FIRST,Dwayne Smith,GT,189/3,192/4,KXIP,GT,2017,False,"Gujarat Lions 2, Kings XI Punjab 0",20.0,189,3,"Hashim Amla , Shaun Marsh ","Sandeep Sharma, Glenn Maxwell",19.4,192,4,"Dwayne Smith , Suresh Raina ","Dhawal Kulkarni, Pradeep Sangwan",44,79,66,1,1,1,58,90,34,0,0,0,GT
1082638.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,MI,BAT FIRST,Shikhar Dhawan,SRH,138/7,140/3,SRH,MI,2017,False,"Sunrisers Hyderabad 2, Mumbai Indians 0",18.2,140,3,"Shikhar Dhawan *, Moises Henriques ","Siddarth Kaul, Bhuvneshwar Kumar",20.0,138,7,"Rohit Sharma , Parthiv Patel ","Mitchell McClenaghan, Jasprit Bumrah",43,70,23,1,1,1,36,63,37,2,2,2,SRH
1082639.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,KKR,BOWL FIRST,Mohit Sharma,KXIP,167/6,153/6,KXIP,KKR,2017,False,"Kings XI Punjab 2, Kolkata Knight Riders 0",20.0,167,6,"Glenn Maxwell , Wriddhiman Saha ","Rahul Tewatia, Mohit Sharma",20.0,153,6,"Chris Lynn , Sunil Narine ","Chris Woakes, Kuldeep Yadav",41,74,52,2,2,2,61,57,35,1,1,1,KXIP
1082640.0,"Green Park, Kanpur", Kanpur,58204,DC,BOWL FIRST,Shreyas Iyer,DC,195/5,197/8,GT,DC,2017,False,"Delhi Daredevils 2, Gujarat Lions 0",19.4,197,8,"Shreyas Iyer , Karun Nair ","Mohammed Shami, Pat Cummins",19.4,197,8,"Shreyas Iyer , Karun Nair ","Mohammed Shami, Pat Cummins",64,74,49,2,2,2,64,74,49,2,2,2,DC
1082641.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Wriddhiman Saha,KXIP,230/3,223/6,MI,KXIP,2017,False,"Kings XI Punjab 2, Mumbai Indians 0",20.0,223,6,"Lendl Simmons , Kieron Pollard *","Jasprit Bumrah, Karn Sharma",20.0,230,3,"Wriddhiman Saha *, Glenn Maxwell ","Mohit Sharma, Glenn Maxwell",68,80,75,0,0,0,71,102,57,1,1,1,KXIP
1082642.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BAT FIRST,Karun Nair,DC,168/8,161/7,DC,RPS,2017,False,"Delhi Daredevils 2, Rising Pune Supergiant 0",20.0,168,8,"Karun Nair , Rishabh Pant ","Zaheer Khan, Mohammed Shami",20.0,161,7,"Manoj Tiwary , Steven Smith ","Jaydev Unadkat, Ben Stokes",54,69,45,2,2,2,53,64,44,2,2,2,DC
1082643.0,"Green Park, Kanpur", Kanpur,58204,SRH,BOWL FIRST,Mohammed Siraj,SRH,154,158/2,GT,SRH,2017,False,"Sunrisers Hyderabad 2, Gujarat Lions 0",18.1,158,2,"David Warner *, Vijay Shankar *","Mohammed Siraj, Rashid Khan",18.1,158,2,"David Warner *, Vijay Shankar *","Mohammed Siraj, Rashid Khan",47,80,27,2,2,2,47,80,27,2,2,2,SRH
1082644.0,"Eden Gardens, Kolkata", Kolkata,57980,KKR,BOWL FIRST,Ambati Rayudu,MI,173/5,164/8,KKR,MI,2017,False,"Mumbai Indians 2, Kolkata Knight Riders 0",20.0,164,8,"Manish Pandey , Colin de Grandhomme ","Trent Boult, Ankit Rajpoot",20.0,173,5,"Ambati Rayudu , Saurabh Tiwary ","Hardik Pandya, Tim Southee",53,78,33,3,3,3,51,67,55,1,1,1,MI
1082646.0,"Feroz Shah Kotla, Delhi", Delhi,58040,RCB,BAT FIRST,Harshal Patel,RCB,161/6,151,DC,RCB,2017,False,"Royal Challengers Bangalore 2, Delhi Daredevils 0",20.0,151,10,"Rishabh Pant , Shreyas Iyer ","Pat Cummins, Shahbaz Nadeem",20.0,161,6,"Virat Kohli , Chris Gayle ","Pawan Negi, Harshal Patel",42,62,47,2,2,2,37,70,54,1,1,1,RCB
1082647.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Washington Sundar,RPS,162/4,142/9,MI,RPS,2017,False,None,20.0,142,9,"Parthiv Patel , Jasprit Bumrah *","Lasith Malinga, Karn Sharma",20.0,162,4,"Manoj Tiwary , Ajinkya Rahane ","Washington Sundar, Shardul Thakur",42,61,39,3,3,3,33,71,58,2,2,2,RPS
1082648.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,KKR,BOWL FIRST,Nathan Coulter-Nile,KKR,128/7,48/3,SRH,KKR,2017,False,None,20.0,128,7,"David Warner , Kane Williamson ","Chris Jordan, Bhuvneshwar Kumar",5.2,48,3,"Gautam Gambhir *, Chris Lynn ","Nathan Coulter-Nile, Umesh Yadav",30,57,36,1,1,1,46,0,0,3,3,3,KKR
1082649.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,MI,BOWL FIRST,Karn Sharma,MI,107,111/4,MI,KKR,2017,False,None,14.3,111,4,"Krunal Pandya *, Rohit Sharma ","Karn Sharma, Jasprit Bumrah",20.0,107,10,"Suryakumar Yadav , Ishank Jaggi ","Piyush Chawla, Nathan Coulter-Nile",36,69,0,3,3,3,25,63,25,3,3,3,MI
1082650.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,MI,BAT FIRST,Krunal Pandya,MI,129/8,128/6,MI,RPS,2017,False,None,20.0,129,8,"Krunal Pandya , Rohit Sharma ","Mitchell Johnson, Jasprit Bumrah",20.0,128,6,"Steven Smith , Ajinkya Rahane ","Jaydev Unadkat, Adam Zampa",32,49,48,2,2,2,38,45,45,1,1,1,MI
980901.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BAT FIRST,Ajinkya Rahane,RPS,121/8,126/1,MI,RPS,2016,False,"Rising Pune Supergiants 2, Mumbai Indians 0",20.0,121,8,"Harbhajan Singh *, Ambati Rayudu ","Harbhajan Singh, Shreyas Gopal",14.4,126,1,"Ajinkya Rahane *, Faf du Plessis ","Mitchell Marsh, Ishant Sharma",37,31,48,4,4,4,57,57,0,0,0,0,RPS
980905.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,GT,BOWL FIRST,Aaron Finch,GT,161/6,162/5,KXIP,GT,2016,False,"Gujarat Lions 2, Kings XI Punjab 0",20.0,161,6,"Murali Vijay , Manan Vohra ","Sandeep Sharma, Mitchell Johnson",17.4,162,5,"Aaron Finch , Dinesh Karthik *","Dwayne Bravo, Ravindra Jadeja",52,73,37,0,0,0,57,77,21,2,2,2,GT
980907.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,SRH,BOWL FIRST,AB de Villiers,RCB,227/4,182/6,RCB,SRH,2016,False,"Royal Challengers Bangalore 2, Sunrisers Hyderabad 0",20.0,227,4,"AB de Villiers , Virat Kohli ","Shane Watson, Yuzvendra Chahal",20.0,182,6,"David Warner , Ashish Reddy ","Mustafizur Rahman, Bhuvneshwar Kumar",49,107,71,1,1,1,56,83,43,1,1,1,RCB
980909.0,"Eden Gardens, Kolkata", Kolkata,57980,MI,BOWL FIRST,Rohit Sharma,MI,187/5,188/4,KKR,MI,2016,False,"Mumbai Indians 2, Kolkata Knight Riders 0",20.0,187,5,"Gautam Gambhir , Manish Pandey ","Piyush Chawla, Kuldeep Yadav",19.1,188,4,"Rohit Sharma *, Jos Buttler ","Mitchell McClenaghan, Harbhajan Singh",40,98,49,1,1,1,53,86,48,1,1,1,MI
980911.0,"Saurashtra Cricket Association Stadium, Rajkot", Rajkot,377285,RPS,BAT FIRST,Aaron Finch,GT,163/5,164/3,GT,RPS,2016,False,"Gujarat Lions 2, Rising Pune Supergiants 0",18.0,164,3,"Aaron Finch , Brendon McCullum ","Ravindra Jadeja, Pravin Tambe",20.0,163,5,"Faf du Plessis , Kevin Pietersen ","Murugan Ashwin, Ishant Sharma",62,70,31,0,0,0,57,64,23,1,1,1,GT
980913.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BOWL FIRST,Amit Mishra,DC,111/9,113/2,DC,KXIP,2016,False,"Delhi Daredevils 2, Kings XI Punjab 0",13.3,113,2,"Quinton de Kock *, Sanju Samson ","Amit Mishra, Zaheer Khan",20.0,111,9,"Manan Vohra , Pardeep Sahu *","Sandeep Sharma, Axar Patel",28,74,0,1,1,1,37,42,31,1,1,1,DC
980915.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BAT FIRST,Gautam Gambhir,KKR,142/7,146/2,SRH,KKR,2016,False,"Kolkata Knight Riders 2, Sunrisers Hyderabad 0",20.0,142,7,"Eoin Morgan , Naman Ojha ","Ashish Reddy, Mustafizur Rahman",18.2,146,2,"Gautam Gambhir *, Robin Uthappa ","Umesh Yadav, Morne Morkel",36,58,45,3,3,3,36,76,30,0,0,0,KKR
980917.0,"Wankhede Stadium, Mumbai", Mumbai,58324,GT,BOWL FIRST,Aaron Finch,GT,143/8,147/7,MI,GT,2016,False,"Gujarat Lions 2, Mumbai Indians 0",20.0,143,8,"Parthiv Patel , Tim Southee ","Mitchell McClenaghan, Jasprit Bumrah",20.0,147,7,"Aaron Finch *, Suresh Raina ","Dhawal Kulkarni, Pravin Tambe",31,51,61,2,2,2,42,57,48,1,1,1,GT
980919.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,RPS,BAT FIRST,Manan Vohra,KXIP,152/7,153/4,KXIP,RPS,2016,False,"Kings XI Punjab 2, Rising Pune Supergiants 0",18.4,153,4,"Murali Vijay , Manan Vohra ","Mohit Sharma, Sandeep Sharma",20.0,152,7,"Faf du Plessis , Steven Smith ","Murugan Ashwin, Ankit Sharma",50,62,32,0,0,0,49,60,49,1,1,1,KXIP
980921.0,"M Chinnaswamy Stadium, Bangalore", Bangalore,57897,DC,BOWL FIRST,Quinton de Kock,DC,191/5,192/3,RCB,DC,2016,False,"Delhi Daredevils 2, Royal Challengers Bangalore 0",20.0,191,5,"Virat Kohli , AB de Villiers ","Shane Watson, Sreenath Aravind",19.1,192,3,"Quinton de Kock , Karun Nair *","Mohammed Shami, Carlos Brathwaite",63,80,48,1,1,1,51,95,45,2,2,2,DC
980923.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BOWL FIRST,David Warner,SRH,142/6,145/3,SRH,MI,2016,False,"Sunrisers Hyderabad 2, Mumbai Indians 0",17.3,145,3,"David Warner *, Moises Henriques ","Barinder Sran, Bhuvneshwar Kumar",20.0,142,6,"Ambati Rayudu , Krunal Pandya *","Tim Southee, Jasprit Bumrah",33,75,25,1,1,1,40,71,37,2,2,2,SRH
980925.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,KKR,BOWL FIRST,Robin Uthappa,KKR,138/8,141/4,KXIP,KKR,2016,False,"Kolkata Knight Riders 2, Kings XI Punjab 0",20.0,138,8,"Shaun Marsh *, Murali Vijay ","Pardeep Sahu, Axar Patel",17.1,141,4,"Robin Uthappa , Gautam Gambhir ","Sunil Narine, Morne Morkel",41,54,29,1,1,1,65,52,20,0,0,0,KKR
980927.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Rohit Sharma,MI,170/7,171/4,MI,RCB,2016,False,"Mumbai Indians 2, Royal Challengers Bangalore 0",18.0,171,4,"Rohit Sharma , Kieron Pollard *","Jasprit Bumrah, Krunal Pandya",20.0,170,7,"Travis Head , Virat Kohli ","Iqbal Abdulla, Kane Richardson",51,77,43,1,1,1,49,63,58,1,1,1,MI
980929.0,"Saurashtra Cricket Association Stadium, Rajkot", Rajkot,377285,SRH,BOWL FIRST,Bhuvneshwar Kumar,SRH,135/8,137/0,GT,SRH,2016,False,"Sunrisers Hyderabad 2, Gujarat Lions 0",14.5,137,0,"David Warner *, Shikhar Dhawan *","Bhuvneshwar Kumar, Mustafizur Rahman",14.5,137,0,"David Warner *, Shikhar Dhawan *","Bhuvneshwar Kumar, Mustafizur Rahman",63,62,0,0,0,0,63,62,0,0,0,0,SRH
980931.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,RPS,BOWL FIRST,AB de Villiers,RCB,185/3,172/8,RPS,RCB,2016,False,"Royal Challengers Bangalore 2, Rising Pune Supergiants 0",20.0,172,8,"Ajinkya Rahane , MS Dhoni ","Thisara Perera, Rajat Bhatia",20.0,185,3,"AB de Villiers , Virat Kohli ","Kane Richardson, Shane Watson",36,79,57,2,2,2,48,80,57,1,1,1,RCB
980933.0,"Feroz Shah Kotla, Delhi", Delhi,58040,MI,BOWL FIRST,Sanju Samson,DC,164/4,154/7,DC,MI,2016,False,"Delhi Daredevils 2, Mumbai Indians 0",20.0,164,4,"Sanju Samson , Jean-Paul Duminy *","Amit Mishra, Chris Morris",20.0,154,7,"Rohit Sharma , Krunal Pandya ","Mitchell McClenaghan, Hardik Pandya",41,69,54,1,1,1,52,62,40,1,1,1,DC
980935.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,SRH,BOWL FIRST,Mustafizur Rahman,SRH,143/6,146/5,SRH,KXIP,2016,False,"Sunrisers Hyderabad 2, Kings XI Punjab 0",17.5,146,5,"David Warner , Shikhar Dhawan ","Mustafizur Rahman, Moises Henriques",20.0,143,6,"Shaun Marsh , Axar Patel *","Mohit Sharma, Sandeep Sharma",65,54,20,0,0,0,35,68,41,2,2,2,SRH
980937.0,"Saurashtra Cricket Association Stadium, Rajkot", Rajkot,377285,RCB,BAT FIRST,Virat Kohli,GT,180/2,182/4,GT,RCB,2016,False,"Gujarat Lions 2, Royal Challengers Bangalore 0",19.3,182,4,"Dinesh Karthik *, Brendon McCullum ","Pravin Tambe, Dhawal Kulkarni",20.0,180,2,"Virat Kohli *, KL Rahul *","Tabraiz Shamsi, Yuzvendra Chahal",72,64,38,1,1,1,50,65,65,1,1,1,GT
980939.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,KKR,BOWL FIRST,Suryakumar Yadav,KKR,160/5,162/8,RPS,KKR,2016,False,"Kolkata Knight Riders 2, Rising Pune Supergiants 0",20.0,160,5,"Ajinkya Rahane , Steven Smith ","Rajat Bhatia, Thisara Perera",19.3,162,8,"Suryakumar Yadav , Yusuf Pathan ","Shakib Al Hasan, Rajagopal Sathish",31,69,60,1,1,1,59,55,40,2,2,2,KKR
980941.0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh", Chandigarh,57991,KXIP,BOWL FIRST,Parthiv Patel,MI,189/6,164/7,KXIP,MI,2016,False,"Mumbai Indians 2, Kings XI Punjab 0",20.0,164,7,"Glenn Maxwell , Shaun Marsh ","Mohit Sharma, Sandeep Sharma",20.0,189,6,"Parthiv Patel , Ambati Rayudu ","Jasprit Bumrah, Tim Southee",40,81,43,2,2,2,39,101,49,1,1,1,MI
980943.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,RPS,BOWL FIRST,Ashok Dinda,RPS,118/8,94/3,SRH,RPS,2016,False,"Rising Pune Supergiants 2, Sunrisers Hyderabad 0",20.0,118,8,"Shikhar Dhawan *, Bhuvneshwar Kumar ","Bhuvneshwar Kumar, Ashish Nehra",11.0,94,3,"Steven Smith *, Faf du Plessis ","Ashok Dinda, Mitchell Marsh",27,45,46,3,3,3,46,48,0,1,1,1,RPS
980945.0,"Feroz Shah Kotla, Delhi", Delhi,58040,DC,BOWL FIRST,Chris Morris,GT,172/6,171/5,DC,GT,2016,False,"Gujarat Lions 2, Delhi Daredevils 0",20.0,171,5,"Chris Morris *, Jean-Paul Duminy ","Imran Tahir, Chris Morris",20.0,171,5,"Chris Morris *, Jean-Paul Duminy ","Imran Tahir, Chris Morris",22,94,55,3,3,3,22,94,55,3,3,3,GT
980947.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Rohit Sharma,MI,174/5,178/4,MI,KKR,2016,False,"Mumbai Indians 2, Kolkata Knight Riders 0",18.0,178,4,"Rohit Sharma *, Kieron Pollard *","Tim Southee, Hardik Pandya",20.0,174,5,"Gautam Gambhir , Robin Uthappa ","Sunil Narine, Shakib Al Hasan",64,62,52,1,1,1,59,67,48,0,0,0,MI
980949.0,"Maharashtra Cricket Association Stadium, Pune", Pune,545380,GT,BOWL FIRST,Dwayne Smith,GT,195/3,196/7,RPS,GT,2016,False,"Gujarat Lions 2, Rising Pune Supergiants 0",20.0,195,3,"Steven Smith , Ajinkya Rahane ","Ashok Dinda, Thisara Perera",20.0,196,7,"Dwayne Smith , Brendon McCullum ","Dwayne Bravo, Dhawal Kulkarni",48,87,60,1,1,1,72,75,49,0,0,0,GT
980951.0,"Feroz Shah Kotla, Delhi", Delhi,58040,KKR,BOWL FIRST,Carlos Brathwaite,DC,186/8,159,DC,KKR,2016,False,"Delhi Daredevils 2, Kolkata Knight Riders 0",20.0,186,8,"Karun Nair , Sam Billings ","Zaheer Khan, Carlos Brathwaite",18.3,159,10,"Robin Uthappa , Suryakumar Yadav ","Andre Russell, Umesh Yadav",37,83,59,3,3,3,43,84,29,2,2,2,DC
980953.0,"Rajiv Gandhi International Stadium, Uppal, Hyderabad", Hyderabad,58142,RCB,BOWL FIRST,David Warner,SRH,194/5,179/6,SRH,RCB,2016,False,"Sunrisers Hyderabad 2, Royal Challengers Bangalore 0",20.0,194,5,"David Warner , Kane Williamson ","Ashish Nehra, Mustafizur Rahman",20.0,179,6,"KL Rahul , AB de Villiers ","Kane Richardson, Shane Watson",49,92,53,1,1,1,45,87,47,1,1,1,SRH
